x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9721.png,7,5.110011e-07,1.6834069e-06,5.3742237e-06,9.5227654e-07,1.3961193e-07,1.2397416e-07,1.3541063e-07,1.0,3.245986e-06,9.366547e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9722.png,8,2.3752623e-06,1.8888979e-05,4.3307155e-06,1.8393584e-06,2.8272284e-06,2.2800343e-06,2.2118609e-06,1.3354698e-05,1.0,1.2358782e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9723.png,9,4.9262377e-07,2.9388543e-06,2.5082238e-05,2.9797118e-05,5.886602e-06,1.4057417e-06,6.8651875e-09,1.7617926e-06,1.2703805e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9724.png,0,0.99999976,3.660406e-05,5.260051e-07,3.2909736e-06,1.0861086e-06,4.695126e-06,6.248929e-06,1.3766366e-06,2.7977572e-07,3.8169533e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9725.png,1,2.9658004e-05,1.0,2.2205721e-07,7.803206e-08,4.1091375e-06,6.1621718e-06,1.9660513e-06,2.6178604e-05,1.0027252e-06,8.275046e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9726.png,2,1.9428942e-06,7.290025e-07,0.95714986,0.99114835,2.4217323e-08,0.76410395,1.9716622e-07,1.1043154e-06,2.4156127e-10,1.3706337e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9727.png,3,5.3033136e-07,8.549946e-07,1.1596526e-06,1.0,1.746213e-07,4.8757224e-06,1.0579512e-06,4.0501658e-07,6.776277e-07,1.0527223e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9728.png,4,7.4618315e-06,3.1520474e-07,5.1784514e-08,1.993948e-08,0.9999989,1.0625884e-06,5.4308595e-07,5.895029e-07,4.1247902e-05,2.0646467e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9729.png,5,5.0491803e-05,2.3807436e-06,3.019942e-05,6.8708555e-06,7.055815e-06,5.6387953e-06,1.0,1.3686133e-07,4.6219866e-06,1.0623207e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9730.png,6,2.059675e-06,2.96239e-06,2.2343156e-05,4.3432724e-06,1.5796597e-05,3.4910724e-06,0.9999999,3.962291e-07,3.5597333e-07,5.003853e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9731.png,7,4.0572166e-05,6.356088e-06,3.8638987e-06,1.1845123e-06,1.374022e-05,6.676472e-08,1.0643119e-07,1.0,4.6499194e-06,1.1229121e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9732.png,8,5.1843153e-06,1.28490965e-05,5.121694e-06,2.0811215e-06,1.840757e-06,4.17577e-06,2.3901596e-06,1.2433283e-05,1.0,1.0938624e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9733.png,9,8.3700044e-08,7.7672485e-06,1.872998e-06,3.3668614e-06,2.06889e-05,1.0091037e-06,3.972184e-08,5.2637774e-06,2.586817e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9734.png,7,0.00015761606,8.6880855e-06,1.8594932e-06,1.1828236e-06,6.423594e-05,9.106147e-08,2.1680489e-07,1.0,3.1544819e-06,6.4515834e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9735.png,4,1.3652812e-07,1.055465e-06,1.348846e-08,4.5908965e-07,0.9999995,2.2674903e-05,4.0423197e-06,2.8457615e-07,6.1397714e-07,6.1284154e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9736.png,6,1.31880515e-05,1.7267133e-06,2.726527e-05,4.331344e-06,1.0949196e-05,4.9964285e-07,1.0,1.7092633e-07,2.759072e-07,4.6079595e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9737.png,1,2.9535202e-05,1.0,2.2106033e-07,8.0881534e-08,3.9033985e-06,6.1622245e-06,1.9029036e-06,2.6378539e-05,9.842812e-07,8.218365e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9738.png,4,2.4901506e-06,2.7520608e-07,5.7846428e-08,3.047456e-08,0.99999905,2.3175987e-06,7.544726e-07,1.0355117e-06,9.577772e-06,1.6781025e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9739.png,0,0.99999964,4.6754167e-06,7.4776176e-06,1.7519858e-06,3.020561e-06,4.4592716e-07,2.186542e-05,1.9451768e-07,5.0585018e-06,9.711051e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9740.png,9,5.7220234e-07,5.8813725e-06,7.4728346e-06,1.2244787e-05,2.8937642e-05,1.0182673e-06,1.4516453e-08,3.5689832e-06,2.006582e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9741.png,9,7.215869e-07,3.2754276e-06,1.802287e-05,2.8330875e-05,9.820649e-06,1.2720524e-06,8.755656e-09,2.2468726e-06,1.433548e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9742.png,3,3.2081903e-06,4.720731e-06,1.2496284e-05,0.00034663774,5.8286287e-06,3.829711e-06,3.2453096e-07,8.86951e-06,0.9999995,5.1157156e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9743.png,7,5.359823e-07,1.7304422e-06,5.268563e-06,9.4444323e-07,1.4683161e-07,1.2391352e-07,1.3195069e-07,1.0,3.1465136e-06,9.44144e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9744.png,8,2.3043636e-07,1.5461106e-05,5.626054e-06,2.1605326e-06,3.0249284e-06,4.021579e-06,1.0865001e-06,1.9831552e-05,1.0,9.621721e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9745.png,4,0.9999994,1.7591783e-05,2.5592857e-05,3.684189e-06,0.00020792136,3.318549e-07,1.0163423e-05,6.361677e-08,8.919194e-05,3.2483855e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9746.png,7,0.00014036443,8.3885625e-06,3.1833972e-06,9.437959e-07,4.975466e-05,9.012151e-08,1.2617397e-07,1.0,3.5280423e-06,9.064407e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9747.png,5,1.2701454e-06,9.183043e-05,3.0620367e-10,1.2114557e-05,5.3147956e-05,0.9999999,1.4801213e-05,7.745272e-08,1.7176735e-06,4.795085e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9748.png,8,1.0208507e-06,1.5979505e-05,5.2006912e-06,2.1654587e-06,2.9105718e-06,2.9465664e-06,1.504486e-06,1.50949645e-05,1.0,4.140983e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9749.png,5,1.5036962e-08,6.388405e-06,1.2225611e-07,0.00040493946,0.000953242,0.5608209,0.90473723,8.6149765e-10,5.81242e-10,0.00022339144
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9750.png,3,5.005953e-07,1.4031125e-06,7.028341e-06,1.0,1.4817595e-05,3.532382e-06,4.610588e-07,1.1938914e-06,9.64563e-06,1.3489867e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9751.png,2,5.6139816e-05,3.307161e-06,1.0,1.2103596e-06,1.25253e-07,2.5951776e-08,0.00010832015,2.92917e-06,2.9336181e-06,1.4157773e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9752.png,2,0.12547594,4.97256e-06,0.9999989,1.616601e-06,2.308902e-05,1.08886535e-08,7.608102e-06,4.2746847e-06,1.3000192e-06,6.7375186e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9753.png,0,0.99999964,1.3069997e-05,1.8742561e-06,2.0941002e-06,1.8560135e-06,1.3873199e-06,1.2804437e-05,4.5187815e-07,1.1776291e-06,7.303724e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9754.png,5,5.9841e-07,4.315518e-05,8.374053e-10,4.2470497e-06,1.5793825e-05,1.0,7.887495e-06,1.5657893e-07,3.3062968e-06,9.4580525e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9755.png,8,1.01021105e-05,1.4680139e-06,3.7410786e-07,1.106522e-05,3.4020772e-07,0.0062615033,1.0931029e-06,0.00042627042,0.99999154,3.979477e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9756.png,6,2.8851798e-06,8.2993716e-07,1.6655551e-05,7.1683626e-06,2.4936488e-05,1.0869862e-06,0.9999999,1.3440146e-07,4.7349874e-07,1.1257295e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9757.png,0,0.99999964,3.1356578e-06,1.2727494e-05,2.0402558e-06,3.181573e-06,3.0167246e-07,2.2879147e-05,1.7879387e-07,8.428063e-06,8.609458e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9758.png,3,2.7246329e-06,9.926227e-07,9.0519425e-06,1.0,5.5947794e-07,8.527409e-06,3.4128807e-05,2.7609804e-07,0.00011954249,1.733915e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9759.png,8,6.820917e-07,1.6770531e-05,4.9102014e-06,1.914506e-06,2.8658003e-06,3.054197e-06,1.548234e-06,1.57371e-05,1.0,3.241695e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9760.png,1,1.2861295e-05,1.0,2.3195108e-07,7.6353366e-08,1.6190356e-06,6.9895323e-06,2.0255006e-06,2.2228814e-05,9.3611374e-07,8.0307973e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9761.png,0,0.99999964,1.2421135e-05,2.0005955e-06,1.8743456e-06,1.9988029e-06,1.247043e-06,1.4414939e-05,3.881268e-07,1.2830063e-06,8.347408e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9762.png,3,4.311002e-06,1.1386815e-06,1.0147337e-05,1.0,8.23155e-07,5.8174837e-06,3.5651017e-05,1.815215e-07,0.00037923612,4.1219002e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9763.png,0,0.99999964,9.556395e-06,2.8519394e-06,2.0812504e-06,2.0868852e-06,1.0018582e-06,1.4379911e-05,3.7378436e-07,1.7599034e-06,7.478673e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9764.png,4,0.0040143444,5.3326303e-09,0.0001317903,5.346886e-07,0.9997428,2.100813e-06,2.1334148e-07,1.5190409e-08,3.1169877e-06,0.8294003
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9765.png,7,1.3933703e-06,2.2715612e-06,4.9698056e-06,9.864953e-07,3.9910717e-07,1.07756655e-07,1.2724449e-07,1.0,3.4199566e-06,9.753746e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9766.png,4,1.4115652e-06,1.0129116e-07,5.7219854e-08,5.2110398e-08,0.9999994,1.3813883e-06,5.1873985e-07,2.2662189e-06,4.083959e-06,3.1305903e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9767.png,9,4.1297838e-07,2.8528234e-06,1.2993974e-05,2.3293884e-05,6.032805e-06,1.4866222e-06,1.2162402e-08,2.2060844e-06,1.3296318e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9768.png,2,0.9999037,7.631377e-08,0.0013332143,1.2427803e-07,1.7222679e-06,0.00017884199,8.783726e-06,2.5064443e-07,2.0241605e-06,0.0034299593
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9769.png,9,5.478859e-08,5.6730896e-06,2.4596216e-06,4.0921304e-06,8.73565e-06,1.1463991e-06,3.5387195e-08,4.052668e-06,2.2166923e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9770.png,5,0.99999964,1.4485205e-05,1.7298928e-06,1.6980362e-06,2.1618805e-06,1.3561473e-06,1.5684824e-05,3.447416e-07,1.0722212e-06,9.486414e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9771.png,7,6.2453044e-05,7.440756e-06,3.9007787e-06,1.1363221e-06,2.2297605e-05,6.630052e-08,1.0783909e-07,1.0,4.455464e-06,1.2467169e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9772.png,1,1.376661e-05,1.0,4.0033922e-07,3.4463106e-08,6.847705e-06,2.8154814e-06,5.2253754e-06,5.8845253e-05,4.4533982e-07,1.9346624e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9773.png,7,1.6956745e-05,4.7582553e-06,4.1229273e-06,1.0968477e-06,5.317466e-06,7.823309e-08,1.14533094e-07,1.0,4.1673916e-06,1.0728537e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9774.png,1,4.171997e-05,1.0,2.118907e-07,7.929263e-08,5.8700653e-06,6.0137168e-06,1.9973663e-06,2.7669965e-05,1.0186208e-06,8.042178e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9775.png,6,0.00017740093,3.7090106e-06,2.5183645e-05,3.1605223e-06,9.619449e-06,2.7868603e-07,0.9999999,7.744164e-08,6.8995234e-07,1.7154766e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9776.png,6,1.6515524e-07,7.470475e-06,1.1770386e-06,3.0634326e-06,0.0014351788,4.188142e-05,0.9999969,1.1219123e-06,1.5298392e-05,3.8436463e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9777.png,5,0.99999976,6.692844e-06,3.6347156e-08,0.00016113889,1.2976358e-07,0.000110823064,0.00014264294,8.611103e-05,0.00017520515,9.0999026e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9778.png,6,1.7696764e-05,1.381891e-05,2.4170951e-05,1.5944274e-06,6.6645584e-06,8.54924e-06,1.0,1.2180224e-07,2.5028902e-07,9.281521e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9779.png,2,0.92181623,8.273136e-07,0.9998171,2.776389e-10,0.0006638061,8.080256e-07,2.9157172e-05,2.0680518e-05,0.0034129198,4.9542126e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9780.png,8,1.6557126e-06,4.033886e-06,6.802938e-05,1.6458904e-05,1.317768e-06,1.1173733e-05,1.389955e-07,1.6006366e-05,0.9999999,5.6370465e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9781.png,7,2.8801464e-06,2.8441468e-06,4.7682806e-06,1.0206472e-06,8.5669717e-07,9.82525e-08,1.2512179e-07,1.0,3.5951575e-06,1.0529974e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9782.png,6,2.2931166e-08,8.339794e-06,4.430556e-08,1.1406095e-06,0.00050713576,0.7118167,0.9998272,8.357057e-07,3.2716554e-05,4.685294e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9783.png,4,0.019517085,7.010655e-06,2.251177e-06,1.4382812e-08,0.99978906,1.8853256e-05,1.1685585e-06,4.014134e-06,4.221887e-06,1.3669323e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9784.png,9,4.2085628e-07,3.0835895e-06,1.9092906e-05,2.4178858e-05,5.9703107e-06,1.4330792e-06,8.369666e-09,1.903528e-06,1.2605135e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9785.png,9,2.6602752e-08,5.2618952e-06,1.0413515e-06,2.725472e-06,6.7982924e-06,1.2401063e-06,7.6761054e-08,5.212047e-06,2.503583e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9786.png,5,8.0209604e-05,6.675821e-05,7.7221385e-09,0.012090506,8.8588085e-06,0.9999987,1.8261342e-06,1.0692252e-08,5.7059316e-07,5.2688397e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9787.png,3,4.2656103e-07,9.2261115e-07,2.3496705e-06,1.0,9.950026e-07,4.0368836e-06,7.1441497e-07,6.689027e-07,1.4711253e-06,1.2025762e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9788.png,7,5.5291235e-07,1.7080424e-06,5.235606e-06,9.642279e-07,1.5023336e-07,1.215014e-07,1.3137459e-07,1.0,3.1760226e-06,9.397647e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9789.png,4,1.1278534e-06,6.378005e-08,4.9682757e-08,5.8586384e-08,0.99999964,1.4254271e-06,3.6937297e-07,1.6904179e-06,5.5025976e-06,4.4761677e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9790.png,3,4.3659495e-07,6.612787e-07,1.2462845e-06,1.0,1.4160642e-07,4.5733786e-06,1.2403286e-06,4.1993738e-07,4.5984464e-07,1.18878825e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9791.png,0,0.99999964,3.351126e-06,1.1641986e-05,2.2668285e-06,3.0209733e-06,3.2776603e-07,2.0445435e-05,2.1097425e-07,8.022071e-06,7.4970467e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9792.png,4,8.097141e-06,0.98091286,2.0009505e-08,1.6617919e-07,0.8508345,1.5802311e-07,5.7123884e-08,2.0111695e-05,2.0993344e-05,0.24824312
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9793.png,6,1.6517289e-07,7.6787055e-06,1.1900108e-05,9.4929237e-07,4.7421595e-06,0.42945105,0.9999846,1.1329719e-06,2.3944647e-06,5.956133e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9794.png,6,1.220808e-05,1.6432289e-06,2.4132532e-05,4.2613747e-06,1.3034794e-05,4.3909284e-07,1.0,1.6304008e-07,3.0518513e-07,3.5900075e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9795.png,1,5.2201118e-05,1.0,2.0302376e-07,7.931048e-08,7.082951e-06,6.2093236e-06,2.0460527e-06,2.744616e-05,1.0189074e-06,7.678747e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9796.png,1,1.3824775e-05,1.0,2.4804584e-07,6.906693e-08,2.0780435e-06,6.2828462e-06,2.2249567e-06,2.4947192e-05,8.515923e-07,8.896066e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9797.png,3,4.222191e-07,8.3338733e-07,2.054057e-06,1.0,5.8210685e-07,3.81113e-06,7.8954787e-07,5.9285975e-07,9.120841e-07,1.2156382e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9798.png,2,2.9374507e-06,4.596676e-06,1.0,2.5925292e-06,7.709772e-07,4.7448236e-08,2.2631071e-05,5.8457413e-06,1.995055e-06,7.3117695e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9799.png,1,1.0629212e-05,1.0,2.6065382e-07,6.874388e-08,1.6899182e-06,5.811844e-06,2.2363463e-06,2.635558e-05,7.5564265e-07,9.922991e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9800.png,0,0.9999995,5.8780197e-06,5.80373e-06,8.34052e-07,4.2478514e-06,4.5735172e-07,4.1209805e-05,8.2814424e-08,4.4965104e-06,2.7569826e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9801.png,0,0.99999964,6.476704e-06,5.3055924e-06,1.1555601e-06,3.68074e-06,6.527474e-07,2.8696959e-05,1.4384545e-07,4.9955943e-06,1.4999595e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9802.png,1,3.1557687e-05,1.0,2.1826351e-07,7.978599e-08,4.2106485e-06,6.1557403e-06,1.9457643e-06,2.6157693e-05,1.0001465e-06,8.259758e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9803.png,2,2.376073e-06,2.1677292e-06,1.0,2.8710062e-06,1.77382e-07,3.6042156e-08,7.840977e-05,7.486458e-06,1.9771428e-06,5.196851e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9804.png,3,4.7567255e-07,6.0826045e-07,2.5353227e-06,1.0,1.231614e-07,5.0836156e-06,4.613958e-06,5.4944985e-07,1.3132191e-06,1.182313e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9805.png,4,8.899418e-07,7.624247e-08,4.3660116e-08,7.2107724e-08,0.99999964,1.7888593e-06,4.289409e-07,1.4334073e-06,4.354512e-06,3.8169004e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9806.png,7,4.92582e-07,1.7294392e-06,6.0612474e-06,1.0041655e-06,1.3107801e-07,1.2712103e-07,1.562591e-07,1.0,3.6313627e-06,9.288561e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9807.png,8,8.4026254e-07,1.7206514e-05,4.763204e-06,1.910497e-06,2.861352e-06,2.8939514e-06,1.6423251e-06,1.5378433e-05,1.0,4.075166e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9808.png,9,4.2985674e-05,1.0670228e-06,2.3600554e-05,0.00013075983,0.0006704038,3.521301e-05,4.2356483e-12,0.15640347,1.0610704e-06,0.9908923
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9809.png,0,0.99999964,6.6181015e-06,4.6620194e-06,1.3536535e-06,3.0778428e-06,5.6502006e-07,2.4861762e-05,1.7097246e-07,3.3479703e-06,1.310673e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9810.png,1,1.4745576e-05,1.0,2.2591487e-07,7.897356e-08,1.8901616e-06,6.7892997e-06,1.9884487e-06,2.2932558e-05,9.278683e-07,8.035984e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9811.png,2,3.273138e-05,2.227705e-05,0.9998412,1.2323968e-05,4.3395008e-09,4.5661492e-09,6.6988587e-06,0.06174696,0.025131157,4.914868e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9812.png,3,4.873515e-07,7.084235e-07,1.831583e-06,1.0,1.8005238e-07,5.02405e-06,2.1011776e-06,4.893802e-07,1.0044758e-06,1.1365733e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9813.png,4,1.0792857e-06,7.075621e-08,4.6419075e-08,6.4849225e-08,0.9999995,1.4874405e-06,4.556647e-07,1.8047681e-06,5.256559e-06,3.9874674e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9814.png,5,8.850592e-08,5.532656e-05,1.5028009e-09,2.4626306e-06,3.8466737e-06,1.0,3.4827358e-06,2.9906317e-07,9.3728195e-06,1.3841477e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9815.png,6,1.4743345e-06,1.1655244e-06,3.164626e-05,5.7077286e-06,1.46695975e-05,6.856311e-07,0.9999999,2.7988966e-07,8.292902e-08,4.414318e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9816.png,7,5.513732e-07,1.7199322e-06,5.418745e-06,9.579476e-07,1.5075996e-07,1.2304623e-07,1.358569e-07,1.0,3.2508465e-06,9.422299e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9817.png,8,8.910424e-07,1.7908695e-05,5.092457e-06,2.0996795e-06,2.8135757e-06,2.7828394e-06,1.8547396e-06,1.4204591e-05,1.0,4.5383035e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9818.png,0,0.99999964,1.4833287e-05,1.526375e-06,1.8249e-06,1.9051733e-06,1.5544625e-06,1.4880852e-05,4.0656414e-07,1.0892245e-06,8.836987e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9819.png,1,2.9766328e-05,1.0,2.2140695e-07,7.620468e-08,3.8200046e-06,6.129596e-06,2.0507e-06,2.5505024e-05,1.0149379e-06,8.938443e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9820.png,2,2.2915247e-06,1.9023391e-06,1.0,2.8063696e-06,1.2714115e-07,3.675534e-08,9.043738e-05,7.6695205e-06,1.6591554e-06,4.9688066e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9821.png,3,3.7231365e-07,7.894116e-07,3.1853467e-06,1.0,1.5266793e-06,3.3302742e-06,6.2840894e-07,6.8775427e-07,1.279053e-06,1.4616308e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9822.png,4,3.66445e-07,2.249292e-07,2.6956307e-08,1.7221763e-07,0.9999995,5.192975e-06,1.1436124e-06,7.084904e-07,1.724505e-06,1.639058e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9823.png,7,5.060901e-07,1.6580133e-06,7.638593e-06,1.0692221e-06,1.2088066e-07,1.3760169e-07,2.571657e-07,1.0,5.4656525e-06,9.5944915e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9824.png,8,1.1372935e-06,1.7860666e-05,4.6314913e-06,1.8057235e-06,2.8288036e-06,2.6234543e-06,1.9018078e-06,1.4523936e-05,1.0,6.2908084e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9825.png,9,3.9418103e-07,2.531235e-06,1.8608307e-05,2.8050534e-05,4.314046e-06,1.660165e-06,9.597132e-09,1.7495499e-06,1.1386684e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9826.png,0,0.9999995,4.3484947e-06,8.194822e-06,1.2960877e-06,3.6970741e-06,3.6967816e-07,2.9985309e-05,1.2944531e-07,6.0580114e-06,1.3926455e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9827.png,8,5.9536353e-07,1.6497752e-05,4.9490945e-06,1.984866e-06,2.900674e-06,3.1585575e-06,1.4508157e-06,1.6388814e-05,1.0,2.7238689e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9828.png,3,7.877939e-07,8.247407e-07,1.4221398e-06,1.0,1.1348746e-07,6.420489e-06,2.7625397e-06,3.6273926e-07,1.6320638e-06,1.4344095e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9829.png,9,2.4648944e-08,7.7107e-06,4.298791e-07,2.1685046e-06,1.7460297e-05,6.901978e-07,1.4545657e-07,1.179968e-05,7.674906e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9830.png,5,2.0736631e-07,1.2916989e-05,5.800838e-09,1.2892323e-06,2.368815e-06,1.0,1.5051792e-06,4.8410703e-07,7.278408e-06,4.0851824e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9831.png,5,2.4429104e-08,0.0011174658,1.8200053e-10,5.999322e-06,6.442183e-06,0.9999995,1.6510106e-05,2.8240788e-07,1.411322e-05,0.00016605365
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9832.png,2,2.074058e-06,1.486058e-06,1.0,4.115601e-06,7.7776775e-08,2.8430835e-08,0.00015594192,1.0871866e-05,2.1534645e-06,4.2907018e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9833.png,6,9.796233e-07,8.277066e-07,4.0000436e-05,8.899988e-06,2.0908052e-05,6.2362506e-07,0.9999999,3.232395e-07,1.0340406e-07,1.9824501e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9834.png,8,9.1522173e-07,1.7534401e-05,4.712212e-06,1.8540303e-06,2.840753e-06,2.8142786e-06,1.7378861e-06,1.4985297e-05,1.0,4.622908e-06
